"VIN","_id","host","ip","apiKey","userId","idReporte","requestParameters","requestUrl","responseCode","responseCodeStatus","requestTime","responseTime","labels","idRespuesta","idConsulta","responseBody","carfaxUsaData","alertas","firewallUsa"
"5N1AR2MN2EC706092","672a2dde69994fdacd6fe41e","10.240.2.38:80","201.116.128.213:25016,10.240.7.224, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/5N1AR2MN2EC706092","200","ok","5/11/2024 08:38:22","5/11/2024 08:38:23",,"672a2ddf69994fdacd6fe41f","672a2dde69994fdacd6fe41e","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""NISSAN"",""modelo"":""PATHFINDER PLATINUM"",""anioModelo"":""2014"",""fabricante"":""NISSAN NORTH AMERICA, INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:38:22-06:00"",""tiempoRespuesta"":""2024-11-05T08:38:23-06:00""}","{""vin"":""5N1AR2MN2EC706092"",""timestamp"":""2024-11-05T08:38:22.000"",""components"":{""potentialFraudFile"":{""year"":2014,""make"":""NISSAN"",""model"":""PATHFINDER PLATINUM"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FMCU0GD8HUB21496","672a2dcc69994fdacd6fe41c","10.240.2.38:80","201.116.128.213:25015,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FMCU0GD8HUB21496","200","ok","5/11/2024 08:38:04","5/11/2024 08:38:07",,"672a2dcf69994fdacd6fe41d","672a2dcc69994fdacd6fe41c","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""ESCAPE SE"",""anioModelo"":""2017"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:38:04-06:00"",""tiempoRespuesta"":""2024-11-05T08:38:07-06:00""}","{""vin"":""1FMCU0GD8HUB21496"",""timestamp"":""2024-11-05T08:38:04.000"",""components"":{""potentialFraudFile"":{""year"":2017,""make"":""FORD"",""model"":""ESCAPE SE"",""rateEvasionFlags"":[""Non-Personal Ownership Type""],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1GTD5MFE6C8133820","672a2da17384826621095c93","10.240.2.38:80","201.116.128.213:25013,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTD5MFE6C8133820","200","ok","5/11/2024 08:37:21","5/11/2024 08:37:21",,"672a2da17384826621095c94","672a2da17384826621095c93","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""GMC"",""modelo"":""CANYON SLE-1"",""anioModelo"":""2012"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:37:21-06:00"",""tiempoRespuesta"":""2024-11-05T08:37:21-06:00""}","{""vin"":""1GTD5MFE6C8133820"",""timestamp"":""2024-11-05T08:37:21.000"",""components"":{""potentialFraudFile"":{""year"":2012,""make"":""GMC"",""model"":""CANYON SLE-1"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"1GTD5MFE6C8133820","672a2da1124bd56498eadc6f","10.240.2.38:80","201.116.128.213:25014,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTD5MFE6C8133820","200","ok","5/11/2024 08:37:21","5/11/2024 08:37:21",,"672a2da1124bd56498eadc70","672a2da1124bd56498eadc6f","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""GMC"",""modelo"":""CANYON SLE-1"",""anioModelo"":""2012"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:37:21-06:00"",""tiempoRespuesta"":""2024-11-05T08:37:21-06:00""}","{""vin"":""1GTD5MFE6C8133820"",""timestamp"":""2024-11-05T08:37:21.000"",""components"":{""potentialFraudFile"":{""year"":2012,""make"":""GMC"",""model"":""CANYON SLE-1"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"1GTCS148658226811","672a2d767384826621095c91","10.240.2.38:80","201.116.128.213:25012,10.240.3.57, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTCS148658226811","200","ok","5/11/2024 08:36:38","5/11/2024 08:36:39",,"672a2d777384826621095c92","672a2d767384826621095c91","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""GMC"",""modelo"":""CANYON Z85 SL"",""anioModelo"":""2005"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:36:38-06:00"",""tiempoRespuesta"":""2024-11-05T08:36:39-06:00""}","{""vin"":""1GTCS148658226811"",""timestamp"":""2024-11-05T08:36:39.000"",""components"":{""potentialFraudFile"":{""year"":2005,""make"":""GMC"",""model"":""CANYON Z85 SL"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1GTD5MFE6C8133820","672a2d5769994fdacd6fe41a","10.240.2.38:80","201.116.128.213:25011,10.240.0.249, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTD5MFE6C8133820","200","ok","5/11/2024 08:36:07","5/11/2024 08:36:08",,"672a2d5869994fdacd6fe41b","672a2d5769994fdacd6fe41a","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""GMC"",""modelo"":""CANYON SLE-1"",""anioModelo"":""2012"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:36:07-06:00"",""tiempoRespuesta"":""2024-11-05T08:36:08-06:00""}","{""vin"":""1GTD5MFE6C8133820"",""timestamp"":""2024-11-05T08:36:07.000"",""components"":{""potentialFraudFile"":{""year"":2012,""make"":""GMC"",""model"":""CANYON SLE-1"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"3FA6P0H90ER381807","672a2d497384826621095c8f","10.240.2.38:80","201.116.128.213:25010,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/3FA6P0H90ER381807","200","ok","5/11/2024 08:35:53","5/11/2024 08:35:55",,"672a2d4b7384826621095c90","672a2d497384826621095c8f","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""FUSION SE"",""anioModelo"":""2014"",""fabricante"":""FORD MOTOR COMPANY, MEXICO"",""paisOrigen"":""MÉXICO"",""tiempoConsulta"":""2024-11-05T08:35:53-06:00"",""tiempoRespuesta"":""2024-11-05T08:35:55-06:00""}","{""vin"":""3FA6P0H90ER381807"",""timestamp"":""2024-11-05T08:35:53.000"",""components"":{""potentialFraudFile"":{""year"":2014,""make"":""FORD"",""model"":""FUSION SE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1GTC5148658226811","672a2d4969994fdacd6fe418","10.240.2.38:80","201.116.128.213:25009,10.240.0.249, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTC5148658226811","200","ok","5/11/2024 08:35:53","5/11/2024 08:35:54",,"672a2d4a69994fdacd6fe419","672a2d4969994fdacd6fe418","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 1GTC5148658226811 NO es correcto.""}],""marca"":""GMC"",""modelo"":null,""anioModelo"":""2005"",""robo"":false,""roboFecha"":null,""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:35:53-06:00"",""tiempoRespuesta"":""2024-11-05T08:35:54-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""1GTC5148658226811"",""timestamp"":""2024-11-05T08:35:54.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""1GTCS148658226811"",""description"":""2005 GMC/CANYON Z85 SL/2.8L I4    F DOHC""},{""vin"":""1GTCS136658226811"",""description"":""2005 GMC/CANYON/3.5L I5    F DOHC""},{""vin"":""1GTDS646658226811"",""description"":""2005 GMC/CANYON/3.5L L5 MFI DOHC""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 1GTC5148658226811 NO es correcto.""}]","0"
"1N6FD01SXEC317186","672a2d3b124bd56498eadc6d","10.240.2.38:80","201.116.128.213:25008,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1N6FD01SXEC317186","200","ok","5/11/2024 08:35:39","5/11/2024 08:35:40",,"672a2d3c124bd56498eadc6e","672a2d3b124bd56498eadc6d","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""NISSAN"",""modelo"":""PICKUP MPG"",""anioModelo"":""1984"",""fabricante"":""NISSAN NORTH AMERICA, INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:35:39-06:00"",""tiempoRespuesta"":""2024-11-05T08:35:40-06:00""}","{""vin"":""1N6FD01SXEC317186"",""timestamp"":""2024-11-05T08:35:39.000"",""components"":{""potentialFraudFile"":{""year"":1984,""make"":""NISSAN"",""model"":""PICKUP MPG"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1N6FD01SXEC317186","672a2d31124bd56498eadc6b","10.240.2.38:80","201.116.128.213:25007,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1N6FD01SXEC317186","200","ok","5/11/2024 08:35:29","5/11/2024 08:35:30",,"672a2d32124bd56498eadc6c","672a2d31124bd56498eadc6b","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""NISSAN"",""modelo"":""PICKUP MPG"",""anioModelo"":""1984"",""fabricante"":""NISSAN NORTH AMERICA, INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:35:29-06:00"",""tiempoRespuesta"":""2024-11-05T08:35:30-06:00""}","{""vin"":""1N6FD01SXEC317186"",""timestamp"":""2024-11-05T08:35:30.000"",""components"":{""potentialFraudFile"":{""year"":1984,""make"":""NISSAN"",""model"":""PICKUP MPG"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1N4AL3AP0GC266545","672a2d1b7384826621095c8d","10.240.2.38:80","201.116.128.213:25006,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1N4AL3AP0GC266545","200","ok","5/11/2024 08:35:07","5/11/2024 08:35:08",,"672a2d1c7384826621095c8e","672a2d1b7384826621095c8d","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""NISSAN"",""modelo"":""ALTIMA 2.5 SV"",""anioModelo"":""2016"",""fabricante"":""NISSAN NORTH AMERICA, INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:35:07-06:00"",""tiempoRespuesta"":""2024-11-05T08:35:08-06:00""}","{""vin"":""1N4AL3AP0GC266545"",""timestamp"":""2024-11-05T08:35:07.000"",""components"":{""potentialFraudFile"":{""year"":2016,""make"":""NISSAN"",""model"":""ALTIMA 2.5 SV"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1GTDS136368201970","672a2cf47384826621095c8a","10.240.2.38:80","201.116.128.213:25005,10.240.0.100, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTDS136368201970","200","ok","5/11/2024 08:34:28","5/11/2024 08:34:29",,"672a2cf57384826621095c8c","672a2cf47384826621095c8a","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""GMC"",""modelo"":""CANYON SLE"",""anioModelo"":""2006"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:34:28-06:00"",""tiempoRespuesta"":""2024-11-05T08:34:29-06:00""}","{""vin"":""1GTDS136368201970"",""timestamp"":""2024-11-05T08:34:28.000"",""components"":{""potentialFraudFile"":{""year"":2006,""make"":""GMC"",""model"":""CANYON SLE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"5NPE34AF2FH077973","672a2cf4124bd56498eadc69","10.240.2.38:80","201.116.128.213:25004,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/5NPE34AF2FH077973","200","ok","5/11/2024 08:34:28","5/11/2024 08:34:29",,"672a2cf5124bd56498eadc6a","672a2cf4124bd56498eadc69","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""HYUNDAI"",""modelo"":""SONATA SPORT"",""anioModelo"":""2015"",""fabricante"":""HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI)"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:34:28-06:00"",""tiempoRespuesta"":""2024-11-05T08:34:29-06:00""}","{""vin"":""5NPE34AF2FH077973"",""timestamp"":""2024-11-05T08:34:28.000"",""components"":{""potentialFraudFile"":{""year"":2015,""make"":""HYUNDAI"",""model"":""SONATA SPORT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1HGCP368X8A036471","672a2cf37384826621095c89","10.240.2.38:80","201.116.128.213:25003,10.240.0.249, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1HGCP368X8A036471","200","ok","5/11/2024 08:34:27","5/11/2024 08:34:29",,"672a2cf57384826621095c8b","672a2cf37384826621095c89","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""HONDA"",""modelo"":""ACCORD EX-L V6"",""anioModelo"":""2008"",""fabricante"":""AMERICAN HONDA MOTOR CO., INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:34:27-06:00"",""tiempoRespuesta"":""2024-11-05T08:34:29-06:00""}","{""vin"":""1HGCP368X8A036471"",""timestamp"":""2024-11-05T08:34:27.000"",""components"":{""potentialFraudFile"":{""year"":2008,""make"":""HONDA"",""model"":""ACCORD EX-L V6"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1HGCP368X8A036471","672a2cf369994fdacd6fe416","10.240.2.38:80","201.116.128.213:25002,10.240.3.57, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1HGCP368X8A036471","200","ok","5/11/2024 08:34:27","5/11/2024 08:34:28",,"672a2cf469994fdacd6fe417","672a2cf369994fdacd6fe416","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""HONDA"",""modelo"":""ACCORD EX-L V6"",""anioModelo"":""2008"",""fabricante"":""AMERICAN HONDA MOTOR CO., INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:34:27-06:00"",""tiempoRespuesta"":""2024-11-05T08:34:28-06:00""}","{""vin"":""1HGCP368X8A036471"",""timestamp"":""2024-11-05T08:34:27.000"",""components"":{""potentialFraudFile"":{""year"":2008,""make"":""HONDA"",""model"":""ACCORD EX-L V6"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"WDBRN40J73A482410","672a2ca169994fdacd6fe414","10.240.2.38:80","201.116.128.213:25001,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/WDBRN40J73A482410","200","ok","5/11/2024 08:33:05","5/11/2024 08:33:06",,"672a2ca269994fdacd6fe415","672a2ca169994fdacd6fe414","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""MERCEDES-BENZ"",""modelo"":""C-CLASS C 230 KOMPRESSOR"",""anioModelo"":""2003"",""fabricante"":""MERCEDES-BENZ CARS"",""paisOrigen"":""ALEMANIA"",""tiempoConsulta"":""2024-11-05T08:33:05-06:00"",""tiempoRespuesta"":""2024-11-05T08:33:06-06:00""}","{""vin"":""WDBRN40J73A482410"",""timestamp"":""2024-11-05T08:33:05.000"",""components"":{""potentialFraudFile"":{""year"":2003,""make"":""MERCEDES-BENZ"",""model"":""C-CLASS C 230 KOMPRESSOR"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"3VW547AU2HM030482","672a2c917384826621095c87","10.240.2.38:80","201.116.128.213:25000,10.240.1.225, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/3VW547AU2HM030482","200","ok","5/11/2024 08:32:49","5/11/2024 08:32:51",,"672a2c937384826621095c88","672a2c917384826621095c87","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""VOLKSWAGEN"",""modelo"":""GOLF GTI SE"",""anioModelo"":""2017"",""fabricante"":""VOLKSWAGEN DE MEXICO SA DE CV"",""paisOrigen"":""MÉXICO"",""tiempoConsulta"":""2024-11-05T08:32:49-06:00"",""tiempoRespuesta"":""2024-11-05T08:32:51-06:00""}","{""vin"":""3VW547AU2HM030482"",""timestamp"":""2024-11-05T08:32:49.000"",""components"":{""potentialFraudFile"":{""year"":2017,""make"":""VOLKSWAGEN"",""model"":""GOLF GTI SE"",""rateEvasionFlags"":[""Non-Personal Ownership Type""],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"JN8AF5MV9BT024387","672a2c8c69994fdacd6fe412","10.240.2.38:80","201.116.128.213:25000,10.240.1.225, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/JN8AF5MV9BT024387","200","ok","5/11/2024 08:32:44","5/11/2024 08:32:46",,"672a2c8e69994fdacd6fe413","672a2c8c69994fdacd6fe412","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""NISSAN"",""modelo"":""JUKE S"",""anioModelo"":""2011"",""fabricante"":""NISSAN MOTOR COMPANY, LTD"",""paisOrigen"":""JAPÓN"",""tiempoConsulta"":""2024-11-05T08:32:44-06:00"",""tiempoRespuesta"":""2024-11-05T08:32:46-06:00""}","{""vin"":""JN8AF5MV9BT024387"",""timestamp"":""2024-11-05T08:32:44.000"",""components"":{""potentialFraudFile"":{""year"":2011,""make"":""NISSAN"",""model"":""JUKE S"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"2C4RDGCG6DR786833","672a2bf3124bd56498eadc67","10.240.2.38:80","201.116.128.213:24999,10.240.0.100, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2C4RDGCG6DR786833","200","ok","5/11/2024 08:30:11","5/11/2024 08:30:13",,"672a2bf5124bd56498eadc68","672a2bf3124bd56498eadc67","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""DODGE"",""modelo"":""GRAND CARAVAN SXT"",""anioModelo"":""2013"",""fabricante"":""FCA CANADA INC."",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-05T08:30:11-06:00"",""tiempoRespuesta"":""2024-11-05T08:30:13-06:00""}","{""vin"":""2C4RDGCG6DR786833"",""timestamp"":""2024-11-05T08:30:11.000"",""components"":{""potentialFraudFile"":{""year"":2013,""make"":""DODGE"",""model"":""GRAND CARAVAN SXT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"2C4RC1B64DR511706","672a2bde124bd56498eadc65","10.240.2.38:80","201.116.128.213:24998,10.240.0.249, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2C4RC1B64DR511706","200","ok","5/11/2024 08:29:50","5/11/2024 08:29:51",,"672a2bdf124bd56498eadc66","672a2bde124bd56498eadc65","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2C4RC1B64DR511706 NO es correcto.""}],""marca"":""CHRYSLER"",""modelo"":""TOWN AND COUNTRY"",""anioModelo"":""2013"",""robo"":false,""roboFecha"":null,""fabricante"":""FCA CANADA INC."",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-05T08:29:50-06:00"",""tiempoRespuesta"":""2024-11-05T08:29:51-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""2C4RC1B64DR511706"",""timestamp"":""2024-11-05T08:29:50.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""2C4RC1BG4DR511706"",""description"":""2013 CHRYSLER/TOWN AND COUNTRY TOURING/3.6L V6    F DOHC 24V""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2C4RC1B64DR511706 NO es correcto.""}]","0"
"1GCHC29K88E159776","672a2b8a124bd56498eadc63","10.240.2.38:80","201.116.128.213:24997,10.240.9.134, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GCHC29K88E159776","200","ok","5/11/2024 08:28:26","5/11/2024 08:28:27",,"672a2b8b124bd56498eadc64","672a2b8a124bd56498eadc63","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHEVROLET"",""modelo"":""SILVERADO 2500HD WORK TRUCK"",""anioModelo"":""2008"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:28:26-06:00"",""tiempoRespuesta"":""2024-11-05T08:28:27-06:00""}","{""vin"":""1GCHC29K88E159776"",""timestamp"":""2024-11-05T08:28:26.000"",""components"":{""potentialFraudFile"":{""year"":2008,""make"":""CHEVROLET"",""model"":""SILVERADO 2500HD WORK TRUCK"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"WDBRN40J73A482410","672a2b7b124bd56498eadc61","10.240.2.38:80","201.116.128.213:24996,10.240.0.249, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/WDBRN40J73A482410","200","ok","5/11/2024 08:28:11","5/11/2024 08:28:12",,"672a2b7c124bd56498eadc62","672a2b7b124bd56498eadc61","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""MERCEDES-BENZ"",""modelo"":""C-CLASS C 230 KOMPRESSOR"",""anioModelo"":""2003"",""fabricante"":""MERCEDES-BENZ CARS"",""paisOrigen"":""ALEMANIA"",""tiempoConsulta"":""2024-11-05T08:28:11-06:00"",""tiempoRespuesta"":""2024-11-05T08:28:12-06:00""}","{""vin"":""WDBRN40J73A482410"",""timestamp"":""2024-11-05T08:28:11.000"",""components"":{""potentialFraudFile"":{""year"":2003,""make"":""MERCEDES-BENZ"",""model"":""C-CLASS C 230 KOMPRESSOR"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"3C4PDDBG8DT628093","672a2b6c7384826621095c85","10.240.2.38:80","201.116.128.213:24995,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/3C4PDDBG8DT628093","200","ok","5/11/2024 08:27:56","5/11/2024 08:27:57",,"672a2b6d7384826621095c86","672a2b6c7384826621095c85","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""DODGE"",""modelo"":""JOURNEY SXT"",""anioModelo"":""2013"",""fabricante"":""CHRYSLER DE MEXICO TOLUCA"",""paisOrigen"":""MÉXICO"",""tiempoConsulta"":""2024-11-05T08:27:56-06:00"",""tiempoRespuesta"":""2024-11-05T08:27:57-06:00""}","{""vin"":""3C4PDDBG8DT628093"",""timestamp"":""2024-11-05T08:27:56.000"",""components"":{""potentialFraudFile"":{""year"":2013,""make"":""DODGE"",""model"":""JOURNEY SXT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"1FM5K7D87EGC46630","672a2b4f7384826621095c83","10.240.2.38:80","201.116.128.213:24994,10.240.0.249, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FM5K7D87EGC46630","200","ok","5/11/2024 08:27:27","5/11/2024 08:27:28",,"672a2b507384826621095c84","672a2b4f7384826621095c83","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""EXPLORER XLT"",""anioModelo"":""2014"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:27:27-06:00"",""tiempoRespuesta"":""2024-11-05T08:27:28-06:00""}","{""vin"":""1FM5K7D87EGC46630"",""timestamp"":""2024-11-05T08:27:27.000"",""components"":{""potentialFraudFile"":{""year"":2014,""make"":""FORD"",""model"":""EXPLORER XLT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
